track_id,track_name,artist_name,album_name,song_genre,release_date,track_number,disc_number,duration_ms,duration_s,release_country,composers,recording_location,label,has_label,musicbrainz_tags,musicbrainz_num_tags,musicbrainz_has_tags,song_style,song_mood,song_theme,album_type,album_genre,album_style,album_mood,album_theme,album_duration,album_duration_sec,artist_type,artist_gender,artist_country,artist_lifespan_begin,artist_lifespan_end,artist_is_active,allmusic_track_pick,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5mj5Y0kWPa0rNR4Du3iKPe,Writing To Reach You,Travis,The Man Who,Pop/Rock,1997,1,1,221760,221.76,Unknown,Fran Healy,"RAK Studios, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock, Indie Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,True,52,False,0.222,0.652,9,-8.385,1,0.0311,0.0457,0.00191,0.164,0.513,163.817,4
7iPxrlyL4kW6UfFITHeNAG,Turn,Travis,The Man Who,Pop/Rock,2000-02-14,6,1,264227,264.23,GB,Fran Healy,"RAK Studios, London, England",Universal Music TV,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Earnest, Passionate, Searching, Yearning, Cathartic, Refined, Reflective, Bittersweet, Intimate, Literate, Poignant, Sentimental, Sophisticated, Stylish, Wistful, Organic, Brooding","Introspection, Reflection, Rainy Day",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,49,False,0.449,0.497,4,-8.176,1,0.0288,0.00122,0.000432,0.117,0.194,73.868,4
5efsUUAvuy72DGRZ13xekp,As You Are,Travis,The Man Who,Pop/Rock,1997,3,1,254267,254.27,AT,Fran Healy,"RAK Studios, London, England",Independiente,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,39,False,0.407,0.279,3,-11.727,1,0.0298,0.636,0.457,0.105,0.0476,124.747,4
4v98H4hqZYF2aCWuWxukqB,The Fear,Travis,The Man Who,Pop/Rock,1997,2,1,252573,252.57,Unknown,Fran Healy,"RAK Studios, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, In Love, Reflection",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,35,False,0.329,0.56,4,-12.512,0,0.0344,0.55,0.0474,0.645,0.463,155.291,4
3212cdjvFFFv0CyKNiT1B4,Luv,Travis,The Man Who,Pop/Rock,1997,8,1,295240,295.24,AT,Fran Healy,"RAK Studios, London, England",Independiente,True,alternative rock;britpop;indie rock;post-britpop;punk;rock;rock pop,7,True,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Poignant, Sophisticated, Stylish, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, In Love, Reflection",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,32,False,0.225,0.392,2,-9.642,1,0.0313,0.153,0.001,0.16,0.294,130.748,4
4FLyQHpCdVYGTOA8uIdpB7,The Last Laugh Of The Laughter,Travis,The Man Who,Unknown,1997,5,1,260267,260.27,Unknown,Fran Healy,"RAK Studios, London, England",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,31,False,0.406,0.351,2,-11.278,1,0.0295,0.785,0.000445,0.138,0.306,154.734,4
5r7B37bXympA70DUGSikLg,She's So Strange,Travis,The Man Who,Unknown,1997,9,1,195467,195.47,GB,Fran Healy,"RAK Studios, London, England",Select,True,indie rock,1,True,Unknown,Unknown,Unknown,album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,31,False,0.367,0.407,7,-13.18,1,0.028,0.0544,0.0162,0.347,0.349,133.63,4
4YA1rJ9TLvMaWxFZPKCeh6,Slide Show,Travis,The Man Who,Pop/Rock,1997,10,1,631027,631.03,Unknown,"Fran Healy, Andy Dunlop, Dougie Payne, Gerard Navarro, Ian Grimble, Mike Hedges, Mike Hodges, Neil Primrose, Nigel Godrich, Sally Herbert, Sara Wilson, Sarah Wilson","RAK Studios, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Calm/Peaceful, Cerebral, Earthy, Literate, Passionate, Poignant, Sophisticated, Stylish, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",album,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,3328.0,Group,N/A (Group),GB,1990,,True,False,28,False,0.191,0.00075,2,-8.843,1,0.046,0.223,7.45e-06,0.255,0.97,215.252,4
0GlxGXQ7SuI3fYzf6Pb867,All I Want to Do Is Rock,Travis,Good Feeling,Pop/Rock,1997-10-07,1,1,233293,233.29,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.367,0.49,2,-8.179,1,0.029,0.000252,4.02e-06,0.308,0.237,134.753,4
6bL3882KOyDp2cEhanbApz,U16 Girls,Travis,Good Feeling,Pop/Rock,1997-10-07,2,1,240600,240.6,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,alternative rock;baroque pop;britpop;indie;indie rock;pop;pop rock;punk;rock,9,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.402,0.842,2,-6.782,1,0.0437,0.000472,6.64e-05,0.223,0.368,134.355,4
0wRy7RJYxOKZM35eqxHQom,The Line Is Fine,Travis,Good Feeling,Pop/Rock,1997-10-07,3,1,244907,244.91,GB,Fran Healy,"Bearsville Studios, NY",Red Telephone Box,True,alternative rock;baroque pop;britpop;indie;indie rock;punk;rock,7,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.396,0.705,4,-7.355,1,0.0267,0.00365,1.09e-06,0.195,0.422,73.248,4
4m3WwYwNoZCKHzyY9902mv,Good Day to Die,Travis,Good Feeling,Pop/Rock,1997-10-07,4,1,197333,197.33,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,acoustic rock;baroque pop;britpop;indie;indie rock;pop rock;punk;rock;rock and roll,9,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.281,0.593,4,-8.506,0,0.0351,0.000243,0.0,0.139,0.251,144.915,4
4a9SZjNd7XoqJNrPahSCk5,Good Feeling,Travis,Good Feeling,Pop/Rock,1997-10-07,5,1,204760,204.76,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,baroque pop;britpop;indie rock;pop;pop rock;punk;rock,7,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.428,0.508,9,-8.429,0,0.0282,0.0358,9.31e-06,0.117,0.242,133.599,4
4yGgOVg8ppJe4uFqHvnhr4,Midsummer Nights Dreamin',Travis,Good Feeling,Pop/Rock,1997-10-07,6,1,234733,234.73,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,acoustic rock;alternative;baroque pop;britpop;indie;indie rock;pop rock;punk;rock;rock and roll,10,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.375,0.827,2,-7.6,1,0.0393,1.42e-05,0.00291,0.082,0.622,122.161,4
6irVhfnDcMWCoBE3o5JLyw,Tied to the 90's,Travis,Good Feeling,Pop/Rock,1997-10-07,7,1,188600,188.6,GB,Fran Healy,"Bearsville Studios, NY",Independiente,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.469,0.648,9,-7.518,1,0.0348,0.0626,0.0,0.0908,0.819,139.166,4
6GaJiW1v0IX1Nn1VCUWZYb,I Love You Always,Travis,Good Feeling,Pop/Rock,1997-10-07,8,1,330867,330.87,XW,Fran Healy,"Bearsville Studios, NY",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Literate, Passionate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Brooding, Calm/Peaceful, Intimate, Laid-Back/Mellow, Melancholy, Poignant, Yearning, Sentimental, Sophisticated","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Person,Male,Unknown,,,,True,0,False,0.489,0.251,9,-13.98,1,0.0328,0.193,0.0101,0.11,0.0786,115.352,4
0TMKe9hXUBUDOsAMhZ2vIA,Happy,Travis,Good Feeling,Pop/Rock,1997-10-07,9,1,255973,255.97,GB,Fran Healy,"Bearsville Studios, NY",Virgin,True,acoustic rock;alternative rock;britpop;indie;pop;pop rock;punk;rock,8,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.372,0.689,0,-6.95,1,0.0323,1.11e-05,0.0,0.0831,0.386,131.588,4
4ZqoBcuZP6rTTiaUvEF7vp,More Than Us,Travis,Good Feeling,Pop/Rock,1997-10-07,10,1,236427,236.43,GB,Fran Healy,"Bearsville Studios, NY",PolyGram,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Exuberant, Literate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Calm/Peaceful, Cerebral, Gentle, Intimate, Laid-Back/Mellow, Poignant, Sweet, Yearning, Sentimental, Sophisticated","Reflection, TGIF, Hanging Out, In Love",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.282,0.169,3,-12.288,1,0.0314,0.52,0.000217,0.11,0.0875,126.242,4
5NOuUGLPv0hTaEKwAzir6Q,Falling Down,Travis,Good Feeling,Pop/Rock,1997-10-07,11,1,257800,257.8,CA,Fran Healy,"Bearsville Studios, NY",Epic,True,acoustic rock;baroque pop;britpop;indie rock;pop rock;punk;rock;rock and roll,8,True,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Earnest, Poignant, Bittersweet, Cerebral, Literate, Wistful, Cathartic, Reflective, Rousing, Sentimental, Stylish, Intimate, Melancholy, Sophisticated, Somber","Reflection, TGIF, Introspection, Rainy Day",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.468,0.11,5,-16.206,1,0.0338,0.868,8.71e-05,0.138,0.0946,111.295,3
4xbWpTpIX72ZiJjbvhchO5,Funny Thing,Travis,Good Feeling,Pop/Rock,1997-10-07,12,1,319973,319.97,GB,"Fran Healy, Gustavo Moratorio, John Siket, John Squire, Joyous Lake Singers, Lawrence Wallace, Lawrence Watson, Mark Wallis, Page McConnell, Paul Marconi, Ryan Art, Steve Lillywhite, Ted Jensen","Bearsville Studios, NY",Mojo,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Earnest, Literate, Passionate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Cerebral, Intimate, Laid-Back/Mellow, Melancholy, Poignant, Wistful, Sentimental, Sophisticated","Reflection, Heartache, In Love, Introspection, Rainy Day, Solitude, Sunday Afternoon",album,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,2939.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.262,0.345,2,-11.544,1,0.0325,0.0804,0.000391,0.318,0.176,115.369,4
2MJrwP7dCWU3Eh3BKfum0O,Sing,Travis,Singles,Pop/Rock,2001-06-12,1,1,228000,228.0,AU,Fran Healy,"Air Studios, London, England",Liberation Music,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, British Trad Rock, Folk Revival, Pop","Reflective, Sentimental, Bittersweet, Earnest, Laid-Back/Mellow, Intimate, Wistful, Gentle, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Refined, Brooding","Rainy Day, Introspection, Reflection",album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Agreeable, Introspective, Melodic, Searching, Sentimental, Tender, Warm, Autumnal, Calm/Peaceful, Confessional, Lush, Precious, Soothing, Sweet, Vulnerable, Yearning, Airy, Brittle, Brooding, Cathartic, Earthy, Intimate, Laid-Back/Mellow, Literate, Melancholy, Pastoral, Rustic, Sophisticated, Uplifting, Amiable/Good-Natured, Atmospheric, Bittersweet, Carefree, Gentle, Meditative, Plaintive, Refined, Reflective, Self-Conscious, Understated, Whimsical, Elegant, Optimistic, Poignant, Theatrical, Urgent, Bright, Earnest, Organic, Passionate, Quirky, Witty, Wry, Energetic, Lively, Rollicking, Romantic, Stylish, Wistful, Confrontational, Playful","Affection/Fondness, Compassion, Heartache, Lifecycle, Other Times & Places, Reflection, Stay in Bed, Comfort, Healing/Comfort, Long Walk, Open Road, Rainy Day, Starry Sky, Yearning, Daydreaming, Everyday Life, Feeling Blue, Heartbreak, Introspection, Longing, Relationships, Sunday Afternoon, Affirmation, Empowerment, Happiness, In Love, Pain, Solitude, Hanging Out, Loss/Grief, Good Times, Nostalgia, Sorrow, Youth",45:21,2721.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.33,0.83,4,-7.2,1,0.03,0.0,0.0,0.1,0.45,163.54,4
4cQllbWlCyQ7saaWy3BvzI,Re-Offender,Travis,Singles,Pop/Rock,2003-10-14,5,1,228000,228.0,GB,Fran Healy,"Air Studios, London, England",Independiente,True,Unknown,0,False,"Alternative/Indie Rock, Alternative Pop/Rock, Britpop, Chamber Pop","Bittersweet, Reflective, Cerebral, Earnest, Yearning, Atmospheric, Wistful, Brooding, Cathartic, Intimate, Literate, Melancholy, Sophisticated, Stylish, Poignant, Searching, Tense/Anxious",Reflection,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Reflective, Amiable/Good-Natured, Bittersweet, Brooding, Cerebral, Literate, Sophisticated, Stylish, Intimate, Cathartic, Earnest, Playful, Witty",Reflection,44:56,2696.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.31,0.74,4,-7.88,0,0.04,0.01,0.04,0.27,0.34,187.67,4
6JIjHIAhVfYYk0ZoiCIf2H,Coming Around,Travis,Singles,Pop/Rock,2008-09-22,8,1,187467,187.47,GB,Fran Healy,Unknown,Unknown,False,britpop;indie;punk;rock,4,True,"Britpop, Alternative/Indie Rock, Jangle Pop",Unknown,"Celebration, In Love",album,Pop/Rock,Unknown,Unknown,Unknown,01:18:56,4736.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.394,0.704,2,-6.805,1,0.0315,0.000151,0.0,0.18,0.659,118.403,4
26rJh6z9EMxkitC0IKpJyK,Flowers in the Window,Travis,Singles,Pop/Rock,2001-06-12,9,1,221000,221.0,US,Fran Healy,"Air Studios, London, England",Epic,True,alternative rock;britpop;folk rock;indie;indie pop;pop;post-britpop;punk;rock,9,True,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, British Trad Rock, Indie Pop, Jangle Pop","Reflective, Sentimental, Bittersweet, Earnest, Intimate, Wistful, Amiable/Good-Natured, Bright, Carefree, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Refined, Brooding","Introspection, Reflection",album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Agreeable, Introspective, Melodic, Searching, Sentimental, Tender, Warm, Autumnal, Calm/Peaceful, Confessional, Lush, Precious, Soothing, Sweet, Vulnerable, Yearning, Airy, Brittle, Brooding, Cathartic, Earthy, Intimate, Laid-Back/Mellow, Literate, Melancholy, Pastoral, Rustic, Sophisticated, Uplifting, Amiable/Good-Natured, Atmospheric, Bittersweet, Carefree, Gentle, Meditative, Plaintive, Refined, Reflective, Self-Conscious, Understated, Whimsical, Elegant, Optimistic, Poignant, Theatrical, Urgent, Bright, Earnest, Organic, Passionate, Quirky, Witty, Wry, Energetic, Lively, Rollicking, Romantic, Stylish, Wistful, Confrontational, Playful","Affection/Fondness, Compassion, Heartache, Lifecycle, Other Times & Places, Reflection, Stay in Bed, Comfort, Healing/Comfort, Long Walk, Open Road, Rainy Day, Starry Sky, Yearning, Daydreaming, Everyday Life, Feeling Blue, Heartbreak, Introspection, Longing, Relationships, Sunday Afternoon, Affirmation, Empowerment, Happiness, In Love, Pain, Solitude, Hanging Out, Loss/Grief, Good Times, Nostalgia, Sorrow, Youth",45:21,2721.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.38,0.74,0,-5.44,1,0.03,0.07,0.0,0.14,0.46,97.96,4
6z2mP3dE272enY0nlITKNf,Love Will Come Through,Travis,Singles,Pop/Rock,2003-10-14,10,1,220000,220.0,Unknown,Fran Healy,"Air Studios, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Reflective, Bittersweet, Cerebral, Earnest, Yearning, Atmospheric, Wistful, Brooding, Cathartic, Intimate, Literate, Melancholy, Sophisticated, Stylish, Poignant, Searching",Reflection,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Reflective, Amiable/Good-Natured, Bittersweet, Brooding, Cerebral, Literate, Sophisticated, Stylish, Intimate, Cathartic, Earnest, Playful, Witty",Reflection,44:56,2696.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.31,0.79,11,-6.72,0,0.05,0.15,0.0,0.14,0.53,159.42,3
