artist_name,album_title,song_title,track_number,allmusic_song_genre,allmusic_song_style,allmusic_song_mood,allmusic_song_theme,allmusic_composers,allmusic_track_pick,allmusic_album_genre,allmusic_album_style,allmusic_album_mood,allmusic_album_theme,allmusic_album_duration,allmusic_recording_location,allmusic_release_date,allmusic_album_duration_sec
The La's,The La's,Liberty Ship,4,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop, Power Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,There She Goes,5,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bittersweet, Sweet, Joyous, Naive, Bright, Cheerful, Lively, Playful, Springlike, Warm, Wistful","Day Driving, In Love, New Love, Spring, Summer",Lee Mavers,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Doledrum,7,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Feelin',8,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop, Power Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Hanging Out, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Way Out,9,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,I.O.U.,10,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Hanging Out, Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Freedom Song,11,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Failure,12,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Power Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer",Lee Mavers,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
The La's,The La's,Looking Glass,13,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, College Rock, Jangle Pop","Bright, Confident, Earnest, Lively, Playful, Wistful, Cheerful, Innocent, Rousing","Day Driving, Summer","Bob Andrews, Dave Charles, Donal Hodgson, Lee Mavers, Mark Wallis, Marvin Davis, Steve Lillywhite",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop Listen on Spotify","Bright, Poignant, Springlike, Warm, Brash, Cheerful, Confident, Innocent, Lively, Playful, Reflective, Rousing, Wistful, Wry, Amiable/Good-Natured, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Melancholy, Organic","Day Driving, Hanging Out, Summer",35:09,Unknown,1990-11,2109.0
Travis,Good Feeling,All I Want to Do Is Rock,1,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,True,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,U16 Girls,2,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,The Line Is Fine,3,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Good Day to Die,4,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Good Feeling,5,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,True,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Midsummer Nights Dreamin',6,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Tied to the 90's,7,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,I Love You Anyways,8,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Literate, Passionate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Brooding, Calm/Peaceful, Intimate, Laid-Back/Mellow, Melancholy, Poignant, Yearning, Sentimental, Sophisticated","Reflection, TGIF, Hanging Out, In Love",Fran Healy,True,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Happy,9,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Playful, Exuberant, Literate, Passionate, Wry, Cathartic, Reflective, Rousing, Stylish, Witty, Bittersweet, Confrontational, Ironic, Sentimental, Sophisticated, Theatrical, Bright","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,More Than Us,10,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Amiable/Good-Natured, Earnest, Exuberant, Literate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Calm/Peaceful, Cerebral, Gentle, Intimate, Laid-Back/Mellow, Poignant, Sweet, Yearning, Sentimental, Sophisticated","Reflection, TGIF, Hanging Out, In Love",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Falling Down,11,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Earnest, Poignant, Bittersweet, Cerebral, Literate, Wistful, Cathartic, Reflective, Rousing, Sentimental, Stylish, Intimate, Melancholy, Sophisticated, Somber","Reflection, TGIF, Introspection, Rainy Day",Fran Healy,False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,Good Feeling,Funny Thing,12,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Earnest, Literate, Passionate, Cathartic, Reflective, Rousing, Stylish, Bittersweet, Cerebral, Intimate, Laid-Back/Mellow, Melancholy, Poignant, Wistful, Sentimental, Sophisticated","Reflection, Heartache, In Love, Introspection, Rainy Day, Solitude, Sunday Afternoon","Fran Healy, Gustavo Moratorio, John Siket, John Squire, Joyous Lake Singers, Lawrence Wallace, Lawrence Watson, Mark Wallis, Page McConnell, Paul Marconi, Ryan Art, Steve Lillywhite, Ted Jensen",False,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Indie Pop, Britpop","Exuberant, Amiable/Good-Natured, Cathartic, Confrontational, Earnest, Literate, Passionate, Playful, Reflective, Rousing, Sentimental, Sophisticated, Stylish, Theatrical, Bittersweet","Reflection, TGIF, In Love",48:59,"Bearsville Studios, NY",1997-10-07,2939.0
Travis,The Man Who,Writing to Reach You,1,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock, Indie Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",Fran Healy,True,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,The Fear,2,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, In Love, Reflection",Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,As You Are,3,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,Driftwood,4,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection",Fran Healy,True,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,The Last Laugh of the Laughter,5,Unknown,Unknown,Unknown,Unknown,Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,Turn,6,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Earnest, Passionate, Searching, Yearning, Cathartic, Refined, Reflective, Bittersweet, Intimate, Literate, Poignant, Sentimental, Sophisticated, Stylish, Wistful, Organic, Brooding","Introspection, Reflection, Rainy Day",Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,Why Does It Always Rain on Me?,7,Pop/Rock,"Alternative/Indie Rock, British Trad Rock, Britpop, Alternative Pop/Rock, Indie Pop","Brooding, Earnest, Melancholy, Amiable/Good-Natured, Gentle, Playful, Bittersweet, Laid-Back/Mellow, Bright, Cheerful, Reflective, Sweet, Wry","Reflection, Hanging Out, Feeling Blue, Introspection, Reminiscing, Solitude",Fran Healy,True,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,Luv,8,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Literate, Poignant, Sophisticated, Stylish, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, In Love, Reflection",Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,She's So Strange,9,Unknown,Unknown,Unknown,Unknown,Fran Healy,False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Man Who,Slide Show,10,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Indie Pop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Melancholy, Gentle, Intimate, Refined, Wistful, Calm/Peaceful, Cerebral, Earthy, Literate, Passionate, Poignant, Sophisticated, Stylish, Cathartic, Organic, Brooding, Laid-Back/Mellow","Rainy Day, Introspection, Reflection","Fran Healy, Andy Dunlop, Dougie Payne, Gerard Navarro, Ian Grimble, Mike Hedges, Mike Hodges, Neil Primrose, Nigel Godrich, Sally Herbert, Sara Wilson, Sarah Wilson",False,Pop/Rock,"British Trad Rock, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Melancholy, Stylish, Poignant, Amiable/Good-Natured, Brooding, Gentle, Lush, Passionate, Reflective, Sophisticated, Theatrical, Warm, Earnest, Intimate, Laid-Back/Mellow, Literate, Meditative, Organic, Uplifting, Cathartic, Playful, Sentimental","Compassion, Feeling Blue, Yearning, Rainy Day, Comfort, Daydreaming, Youth",55:28,"RAK Studios, London, England",1999,3328.0
Travis,The Invisible Band,Sing,1,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, British Trad Rock, Folk Revival, Pop","Reflective, Sentimental, Bittersweet, Earnest, Laid-Back/Mellow, Intimate, Wistful, Gentle, Literate, Passionate, Poignant, Sophisticated, Stylish, Yearning, Cathartic, Organic, Refined, Brooding","Rainy Day, Introspection, Reflection",Fran Healy,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Agreeable, Introspective, Melodic, Searching, Sentimental, Tender, Warm, Autumnal, Calm/Peaceful, Confessional, Lush, Precious, Soothing, Sweet, Vulnerable, Yearning, Airy, Brittle, Brooding, Cathartic, Earthy, Intimate, Laid-Back/Mellow, Literate, Melancholy, Pastoral, Rustic, Sophisticated, Uplifting, Amiable/Good-Natured, Atmospheric, Bittersweet, Carefree, Gentle, Meditative, Plaintive, Refined, Reflective, Self-Conscious, Understated, Whimsical, Elegant, Optimistic, Poignant, Theatrical, Urgent, Bright, Earnest, Organic, Passionate, Quirky, Witty, Wry, Energetic, Lively, Rollicking, Romantic, Stylish, Wistful, Confrontational, Playful","Affection/Fondness, Compassion, Heartache, Lifecycle, Other Times & Places, Reflection, Stay in Bed, Comfort, Healing/Comfort, Long Walk, Open Road, Rainy Day, Starry Sky, Yearning, Daydreaming, Everyday Life, Feeling Blue, Heartbreak, Introspection, Longing, Relationships, Sunday Afternoon, Affirmation, Empowerment, Happiness, In Love, Pain, Solitude, Hanging Out, Loss/Grief, Good Times, Nostalgia, Sorrow, Youth",45:21,"Air Studios, London, England",2001-06-12,2721.0
Travis,The Invisible Band,Dear Diary,2,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, British Trad Rock","Reflective, Sentimental, Bittersweet, Earnest, Laid-Back/Mellow, Intimate, Wistful, Gentle, Literate, Passionate, Poignant, Sophisticated, Stylish, Cathartic, Organic, Refined, Brooding","Rainy Day, Introspection, Reflection",Fran Healy,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Indie Pop","Agreeable, Introspective, Melodic, Searching, Sentimental, Tender, Warm, Autumnal, Calm/Peaceful, Confessional, Lush, Precious, Soothing, Sweet, Vulnerable, Yearning, Airy, Brittle, Brooding, Cathartic, Earthy, Intimate, Laid-Back/Mellow, Literate, Melancholy, Pastoral, Rustic, Sophisticated, Uplifting, Amiable/Good-Natured, Atmospheric, Bittersweet, Carefree, Gentle, Meditative, Plaintive, Refined, Reflective, Self-Conscious, Understated, Whimsical, Elegant, Optimistic, Poignant, Theatrical, Urgent, Bright, Earnest, Organic, Passionate, Quirky, Witty, Wry, Energetic, Lively, Rollicking, Romantic, Stylish, Wistful, Confrontational, Playful","Affection/Fondness, Compassion, Heartache, Lifecycle, Other Times & Places, Reflection, Stay in Bed, Comfort, Healing/Comfort, Long Walk, Open Road, Rainy Day, Starry Sky, Yearning, Daydreaming, Everyday Life, Feeling Blue, Heartbreak, Introspection, Longing, Relationships, Sunday Afternoon, Affirmation, Empowerment, Happiness, In Love, Pain, Solitude, Hanging Out, Loss/Grief, Good Times, Nostalgia, Sorrow, Youth",45:21,"Air Studios, London, England",2001-06-12,2721.0
