track_id,track_name,track_number,disc_number,artist_id,artist_name,album_id,album_name,album_type,release_date,duration_ms,duration_s,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,musicbrainz_mbid,musicbrainz_release_date,musicbrainz_release_country,musicbrainz_label,musicbrainz_artist_type,musicbrainz_gender,musicbrainz_artist_country,musicbrainz_artist_lifespan_begin,musicbrainz_artist_lifespan_end,musicbrainz_tags,musicbrainz_has_label,musicbrainz_num_tags,musicbrainz_has_tags,musicbrainz_is_active,allmusic_song_genre,allmusic_song_style,allmusic_song_mood,allmusic_song_theme,allmusic_composers,allmusic_track_pick,allmusic_album_genre,allmusic_album_style,allmusic_album_mood,allmusic_album_theme,allmusic_album_duration,allmusic_recording_location,allmusic_release_date,allmusic_album_duration_sec
60xxn735Y3yRebK4h35oTQ,Patrol,8,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1Pzh32jMQGOO95E4cU07hE,Up to Our Hips,album,1994-03-21,366093,366.09,0,False,0.534,0.628,7,-15.215,1,0.0319,0.00144,0.141,0.064,0.828,89.285,4,3fecc783-4569-411b-96af-aab587417e7c,1994,ES,Caroline Records,Group,N/A (Group),GB,1988,,britpop;indie;indie rock;rock,True,4,True,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Madchester, Britpop","Summery, Carefree, Light, Lively, Sparkling, Swaggering, Warm, Fun, Bright, Cheerful, Exuberant, Playful, Amiable/Good-Natured","Relaxation, Stay in Bed, Day Driving, Hanging Out, TGIF, Cool & Cocky, Guys Night Out, Drinking, Empowerment, Summer","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Dance-Rock","Amiable/Good-Natured, Celebratory, Confident, Earthy, Organic, Passionate, Trippy","Hanging Out, Partying, Imagination, Late Night, Cool & Cocky",44:32,"Monnow Valley Studios, Monmouth, Wales",1994-03-22,2672.0
0doGfVn8qFKXeH2jsBMLJX,Another Rider Up in Flames,9,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1Pzh32jMQGOO95E4cU07hE,Up to Our Hips,album,1994-03-21,202067,202.07,0,False,0.535,0.662,9,-11.708,0,0.0271,0.000737,5.86e-05,0.137,0.632,79.847,4,42de4acc-d023-4c37-b792-42866d55a6fb,1994,CA,PolyGram,Group,N/A (Group),GB,1988,,indie;indie rock;rock,True,3,True,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Madchester, Britpop","Summery, Carefree, Light, Lively, Sparkling, Swaggering, Warm, Fun, Bright, Cheerful, Exuberant, Playful, Amiable/Good-Natured","Relaxation, Stay in Bed, Day Driving, Hanging Out, TGIF, Cool & Cocky, Guys Night Out, Drinking, Empowerment, Summer","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Dance-Rock","Amiable/Good-Natured, Celebratory, Confident, Earthy, Organic, Passionate, Trippy","Hanging Out, Partying, Imagination, Late Night, Cool & Cocky",44:32,"Monnow Valley Studios, Monmouth, Wales",1994-03-22,2672.0
7Df9QLaoQC1UrBugvYQSB7,Inside-looking Out,10,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1Pzh32jMQGOO95E4cU07hE,Up to Our Hips,album,1994-03-21,305173,305.17,0,False,0.324,0.487,1,-14.146,1,0.0335,0.0448,0.218,0.0716,0.344,167.996,4,3946ee0d-a847-4af2-b93e-b52a776c09ab,1994,ES,Caroline Records,Group,N/A (Group),GB,1988,,britpop;indie;indie rock;rock,True,4,True,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Madchester, Britpop","Summery, Carefree, Light, Lively, Sparkling, Swaggering, Bright, Cheerful, Exuberant, Freewheeling, Playful, Stylish, Trippy","Relaxation, Stay in Bed, Day Driving, Hanging Out, TGIF, Cool & Cocky, Guys Night Out, Drinking, Empowerment, Summer","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins, Alison Fielding, Dave Charles, Hunt Anders, Kim Tonelli, Steve Hillage, Tom Sheehan",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Dance-Rock","Amiable/Good-Natured, Celebratory, Confident, Earthy, Organic, Passionate, Trippy","Hanging Out, Partying, Imagination, Late Night, Cool & Cocky",44:32,"Monnow Valley Studios, Monmouth, Wales",1994-03-22,2672.0
0uqn625244juq4sKbo9iXw,Just When You're Thinkin' Things Over,7,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,291867,291.87,39,False,0.553,0.946,9,-4.584,1,0.0331,0.000871,0.0488,0.105,0.907,101.438,4,73d37bc2-e060-46ce-a6cc-e0d7a291efc8,2026-04-26,GB,Cherry Red Records,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, British Trad Rock, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, In Love","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
3n7pxAJPMu63o0SbPZLXl2,Just Lookin',3,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,229400,229.4,31,False,0.371,0.816,9,-4.935,1,0.0323,0.000561,6.62e-06,0.27,0.479,179.339,4,c8af689e-f4fc-48d5-a29c-0075de26c55a,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, Politics/Society","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
05gWETMNfy027NTLRwxmIP,Crashin' In,4,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,302160,302.16,25,False,0.157,0.89,11,-3.265,0,0.0397,0.000331,0.00984,0.473,0.441,206.499,4,fb2440dd-8047-43d8-a67c-7361e85f7b2d,1996,NZ,Columbia,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, Motivation","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
4GGLR9eUBlwdcJWCHKBqqd,Here Comes a Soul Saver,6,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,203667,203.67,23,False,0.282,0.754,7,-4.797,1,0.0322,0.00185,3.59e-06,0.169,0.449,166.457,4,150bf329-6502-44a3-8821-035e085f540c,2002-06-18,Unknown,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, In Love, Motivation","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
3FKoa9tkUayT26t0Afxt6X,Feeling Holy,2,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,316800,316.8,19,False,0.197,0.837,2,-6.358,1,0.0418,3.44e-06,0.144,0.113,0.436,93.891,4,98d38252-f0e1-42e3-81d3-1fcdb4a08481,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
1L3TXMVwlKMAAn7ENumaNE,Bullet Comes,5,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,325533,325.53,18,False,0.496,0.959,5,-3.992,1,0.0787,0.00106,0.0059,0.12,0.709,165.293,4,f5fa1263-09ce-4adc-8634-a86fdfb51199,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
23yzP4jp4E7osUqzK5sCNw,Toothache,9,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,316160,316.16,17,False,0.413,0.89,9,-4.939,1,0.0483,0.000114,0.844,0.2,0.551,164.615,4,2cedf79b-c9fc-49b9-8bd5-189d24971617,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, In Love","Martin Blunt, Jon Brookes, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
6BvW2qZsqUTwCK9spn0F8t,Tell Everyone,8,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,212773,212.77,16,False,0.269,0.847,9,-4.862,1,0.0623,0.00453,9.42e-05,0.272,0.536,169.243,4,ae700e6e-c0ff-49f3-be78-0bf280abd0df,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Rollicking, Amiable/Good-Natured, Bright, Joyous, Laid-Back/Mellow, Sweet, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, In Love, Motivation","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
02oqRLsoZLLrAcfapzkJfz,Nine Acre Court,1,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,225133,225.13,15,False,0.442,0.947,7,-5.521,1,0.0768,0.000135,0.0571,0.0703,0.521,174.82,4,05c8262c-4135-438e-b3ba-d7d6cde9abe1,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Light, Lively, Ramshackle, Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
7GYoJeItFQdoSpWovFkoE5,See It Through,11,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,247933,247.93,15,False,0.154,0.842,7,-5.822,1,0.0432,0.000131,0.00734,0.464,0.424,211.899,4,b02639a4-41db-4ca2-95ee-d1e7f9612c8f,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Ramshackle, Summery, Swaggering, Gritty, Gutsy, Rollicking, Bravado, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, Politics/Society","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
1fbJJlhNuVhQu0mtdCxP2N,No Fiction,10,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,238773,238.77,14,False,0.308,0.794,2,-4.212,1,0.0349,2.24e-05,0.00136,0.0859,0.67,178.161,4,e4548e3e-9651-4d1e-a853-0a5c77265170,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Summery, Swaggering, Rollicking, Bright, Cheerful, Freewheeling, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking, In Love, Motivation","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
7hlMh3xKHRav6209HDBgok,Thank You,12,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,3w929DsUH49KkQ8FNLo2wE,The Charlatans,album,1995-08-28,213693,213.69,14,False,0.528,0.861,2,-5.763,1,0.0286,0.00136,0.806,0.242,0.716,97.174,4,406f4ca3-a79b-4671-b8ea-5c8b6974c48d,1995,CA,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Confident, Gritty, Gutsy, Light, Summery, Swaggering, Freewheeling, Ramshackle, Rollicking, Lively, Bright, Cheerful, Joyous, Warm","Cool & Cocky, Day Driving, Empowerment, Freedom, Guys Night Out, Hanging Out, Road Trip, Summer, TGIF, Drinking","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins, Dave Charles, Steve Hillage",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Partying, Imagination, Late Night, Sunday Afternoon, Cool & Cocky",51:55,Unknown,1995-09-12,3115.0
6arphpgC2iZe361yAePzyh,With No Shoes,1,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1uFl7z1fWq9by4BcFJbirj,Tellin' Stories,album,1997-04-21,283600,283.6,0,False,0.305,0.87,2,-7.387,1,0.0394,0.00388,0.000447,0.0902,0.518,185.959,4,1bca1831-ad08-4b67-a0b9-927bf5892403,1996,AU,Universal,Group,N/A (Group),GB,1988,,alternative pop/rock;alternative rock;britpop;indie;indie rock;punk;rock,True,7,True,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Atmospheric, Freewheeling, Nocturnal, Rousing, Searching, Swaggering, Trippy, Urgent, Yearning","Cool & Cocky, Drinking, Empowerment, Guys Night Out, Hanging Out, Late Night, Night Driving, Partying, Road Trip, Scary Music","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester, Dance-Rock","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Imagination, Cool & Cocky, Late Night, Sunday Afternoon, Partying",50:51,"Monnow Valley Studios, Monmouth, Wales",1997-04-21,3051.0
4ZdpA0IqOavto4cpXtyKuZ,North Country Boy,2,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1uFl7z1fWq9by4BcFJbirj,Tellin' Stories,album,1997-04-21,244867,244.87,0,False,0.322,0.899,2,-5.281,1,0.0457,0.00254,0.0,0.107,0.466,85.463,4,4409032b-0683-4c85-9f9c-ad2d33e65015,1997,GB,PolyGram,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Yearning, Freewheeling, Swaggering, Atmospheric, Rousing, Searching, Trippy, Urgent, Nocturnal","Hanging Out, Cool & Cocky, Drinking, Guys Night Out, In Love, Night Driving, Road Trip, Empowerment, Late Night, Partying","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester, Dance-Rock","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Imagination, Cool & Cocky, Late Night, Sunday Afternoon, Partying",50:51,"Monnow Valley Studios, Monmouth, Wales",1997-04-21,3051.0
1xmEPxjGvdkwqqfkMm0LdH,Tellin' Stories,3,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1uFl7z1fWq9by4BcFJbirj,Tellin' Stories,album,1997-04-21,313160,313.16,0,False,0.437,0.827,0,-6.485,1,0.0282,0.000144,0.000486,0.122,0.561,96.398,4,4618b8e8-0822-4ef8-b5b5-c6ab64049d48,1997-10-20,GB,Beggars Banquet,Group,N/A (Group),GB,1988,,Unknown,True,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester","Yearning, Freewheeling, Swaggering, Atmospheric, Rousing, Searching, Trippy, Urgent, Nocturnal","Hanging Out, Cool & Cocky, Drinking, Guys Night Out, In Love, Night Driving, Road Trip, Empowerment, Late Night, Partying","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester, Dance-Rock","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Imagination, Cool & Cocky, Late Night, Sunday Afternoon, Partying",50:51,"Monnow Valley Studios, Monmouth, Wales",1997-04-21,3051.0
1zw4l0t9dCHXRmiLpcrYZq,One to Another,4,1,5fScAXreYFnuqwOgBsJgSd,The Charlatans,1uFl7z1fWq9by4BcFJbirj,Tellin' Stories,album,1997-04-21,269840,269.84,0,False,0.453,0.883,10,-5.124,1,0.0423,0.000198,0.000144,0.593,0.303,102.39,4,b886f40c-ba71-4174-8619-4f85699a54da,,Unknown,Unknown,Group,N/A (Group),GB,1988,,Unknown,False,0,False,True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop","Atmospheric, Freewheeling, Nocturnal, Searching, Swaggering, Trippy, Urgent, Yearning","Hanging Out, Cool & Cocky, Drinking, Guys Night Out, In Love, Motivation, Night Driving, Empowerment","Martin Blunt, Jon Brookes, Tim Burgess, Mark Collins, Rob Collins",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, British Trad Rock, Britpop, Madchester, Dance-Rock","Carefree, Rousing, Sparkling, Confident, Fun, Organic, Playful, Stylish, Amiable/Good-Natured, Celebratory, Earthy, Exuberant, Freewheeling, Laid-Back/Mellow, Passionate, Quirky, Reserved, Trippy, Detached, Gentle, Happy, Hypnotic, Innocent, Restrained, Sentimental, Summery, Sweet, Whimsical, Witty, Dreamy, Druggy","Hanging Out, Imagination, Cool & Cocky, Late Night, Sunday Afternoon, Partying",50:51,"Monnow Valley Studios, Monmouth, Wales",1997-04-21,3051.0
